model,image_id,response_index,layer,label,category,attention_visual_mass,attention_visual_mass_status,I_visual_write_norm,R_ffn_response_norm,S_ffn_sensitivity,D_direction_cosine,R_signed_q_sum,A_logit_total,A_margin_total
internvl_2_5_8b,314112,33,32,REAL,cake,,NOT RUN: raw mass not persisted,6.134008407592773,4.496947288513184,0.7331172227859497,0.006486313417553902,4.496947288513184,0.028430279344320297,0.006845112890005112
internvl_2_5_8b,314112,65,8,HALL,bird,,NOT RUN: raw mass not persisted,2.94081449508667,2.8920838832855225,0.9834295511245728,-0.5511754155158997,2.8920836448669434,-0.07193222641944885,-0.019700653851032257
internvl_2_5_8b,314112,65,16,HALL,bird,,NOT RUN: raw mass not persisted,7.161448955535889,3.951258897781372,0.5517401695251465,-0.24176141619682312,3.951259136199951,-0.08357543498277664,0.002307366579771042
internvl_2_5_8b,314112,65,24,HALL,bird,,NOT RUN: raw mass not persisted,6.414762020111084,2.1683480739593506,0.33802470564842224,-0.08146896213293076,2.1683483123779297,-0.008633571676909924,-0.023193590342998505
internvl_2_5_8b,314112,65,32,HALL,bird,,NOT RUN: raw mass not persisted,3.9278738498687744,4.058696269989014,1.0333061218261719,0.11441536247730255,4.058696269989014,0.02587154135107994,-0.0008752541616559029
internvl_2_5_8b,394478,8,8,REAL,cat,,NOT RUN: raw mass not persisted,3.833979845046997,3.453573226928711,0.900780200958252,-0.5969849228858948,3.453572988510132,-0.053083907812833786,-0.0020398125052452087
internvl_2_5_8b,394478,8,16,REAL,cat,,NOT RUN: raw mass not persisted,10.28360366821289,6.418056488037109,0.6241057515144348,-0.3398085832595825,6.418056488037109,0.12584657967090607,0.10452748090028763
internvl_2_5_8b,394478,8,24,REAL,cat,,NOT RUN: raw mass not persisted,4.3894572257995605,1.284226417541504,0.29257065057754517,-0.10054047405719757,1.284226655960083,0.004712442867457867,0.001475297613069415
internvl_2_5_8b,394478,8,32,REAL,cat,,NOT RUN: raw mass not persisted,20.274354934692383,15.117424011230469,0.7456426620483398,0.149974524974823,15.117423057556152,-0.07250726222991943,-0.11852927505970001
internvl_2_5_8b,394478,224,8,HALL,bird,,NOT RUN: raw mass not persisted,1.591484546661377,1.5029913187026978,0.9443957805633545,-0.48776546120643616,1.5029911994934082,0.002482742303982377,-0.015027577988803387
internvl_2_5_8b,394478,224,16,HALL,bird,,NOT RUN: raw mass not persisted,6.036200523376465,3.387070417404175,0.5611262321472168,-0.2422681748867035,3.3870701789855957,-0.06601003557443619,0.04896374046802521
internvl_2_5_8b,394478,224,24,HALL,bird,,NOT RUN: raw mass not persisted,1.609113097190857,0.5181645750999451,0.32201874256134033,-0.0892888754606247,0.5181645750999451,0.0013715294189751148,-0.0026516448706388474
internvl_2_5_8b,394478,224,32,HALL,bird,,NOT RUN: raw mass not persisted,18.997156143188477,9.508913040161133,0.500544011592865,-0.21878774464130402,9.508912086486816,-0.7543930411338806,-0.919815182685852
internvl_2_5_8b,395405,23,8,REAL,couch,,NOT RUN: raw mass not persisted,5.4496893882751465,4.923031330108643,0.9033600091934204,-0.36625492572784424,4.923031330108643,-0.026983855292201042,-0.015579557046294212
internvl_2_5_8b,395405,23,16,REAL,couch,,NOT RUN: raw mass not persisted,17.919912338256836,10.113035202026367,0.5643462538719177,-0.24971823394298553,10.113035202026367,0.22884519398212433,-0.01628861576318741
internvl_2_5_8b,395405,23,24,REAL,couch,,NOT RUN: raw mass not persisted,4.438780784606934,1.6995993852615356,0.3828977942466736,-0.05397465080022812,1.699599266052246,-0.005703143309801817,-0.007469366304576397
internvl_2_5_8b,395405,23,32,REAL,couch,,NOT RUN: raw mass not persisted,14.387776374816895,8.065828323364258,0.5606028437614441,0.05931657552719116,8.065828323364258,-0.08825092017650604,-0.004027736373245716
internvl_2_5_8b,395405,170,8,HALL,vase,,NOT RUN: raw mass not persisted,1.3556684255599976,1.3537602424621582,0.9985924363136292,-0.4996439814567566,1.3537601232528687,0.01121894083917141,0.010520439594984055
internvl_2_5_8b,395405,170,16,HALL,vase,,NOT RUN: raw mass not persisted,9.905288696289062,6.3829026222229,0.6443933844566345,-0.24365946650505066,6.382902145385742,0.13594654202461243,0.07007648795843124
internvl_2_5_8b,395405,170,24,HALL,vase,,NOT RUN: raw mass not persisted,7.578728199005127,2.085843324661255,0.27522340416908264,-0.07708915323019028,2.085843324661255,-0.01942393183708191,-0.001781471655704081
internvl_2_5_8b,395405,170,32,HALL,vase,,NOT RUN: raw mass not persisted,8.752893447875977,4.9005231857299805,0.5598746538162231,0.08633199334144592,4.900522232055664,0.008680971339344978,0.013213127851486206
internvl_2_5_8b,468778,11,8,REAL,teddy bear,,NOT RUN: raw mass not persisted,4.583019256591797,3.7713592052459717,0.8228983879089355,-0.5059667825698853,3.7713589668273926,0.054093796759843826,0.102202869951725
internvl_2_5_8b,468778,11,16,REAL,teddy bear,,NOT RUN: raw mass not persisted,13.228555679321289,9.684697151184082,0.7321054339408875,-0.25688838958740234,9.684697151184082,0.01883116364479065,0.0030293911695480347
internvl_2_5_8b,468778,11,24,REAL,teddy bear,,NOT RUN: raw mass not persisted,3.259765148162842,1.0982199907302856,0.33690157532691956,-0.061194777488708496,1.0982197523117065,0.003840505611151457,0.0014521399280056357
internvl_2_5_8b,468778,11,32,REAL,teddy bear,,NOT RUN: raw mass not persisted,14.195743560791016,6.947402477264404,0.48940038681030273,0.07420312613248825,6.947403430938721,-0.009991906583309174,-0.03965234383940697
internvl_2_5_8b,468778,212,8,HALL,cake,,NOT RUN: raw mass not persisted,1.0315347909927368,0.8567715287208557,0.830579400062561,-0.42586973309516907,0.8567716479301453,-0.01499753724783659,0.004691772162914276
internvl_2_5_8b,468778,212,16,HALL,cake,,NOT RUN: raw mass not persisted,3.603874683380127,1.8446786403656006,0.5118598341941833,-0.27972328662872314,1.844678521156311,-0.004877188242971897,-0.012942586094141006
internvl_2_5_8b,468778,212,24,HALL,cake,,NOT RUN: raw mass not persisted,0.6944575905799866,0.26471349596977234,0.3811802268028259,-0.07302816212177277,0.26471349596977234,0.000232599675655365,-0.0014514158247038722
internvl_2_5_8b,468778,212,32,HALL,cake,,NOT RUN: raw mass not persisted,2.4060099124908447,2.0931925773620605,0.869985044002533,-0.024882424622774124,2.0931923389434814,0.053521528840065,0.04008982330560684
internvl_2_5_8b,484500,13,8,REAL,laptop,,NOT RUN: raw mass not persisted,2.9020516872406006,2.6083321571350098,0.8987889885902405,-0.5844521522521973,2.6083316802978516,-0.027449065819382668,-0.04204373434185982
internvl_2_5_8b,484500,13,16,REAL,laptop,,NOT RUN: raw mass not persisted,9.267197608947754,5.493897438049316,0.5928326845169067,-0.3659573793411255,5.493896961212158,0.13073685765266418,-0.04846971482038498
internvl_2_5_8b,484500,13,24,REAL,laptop,,NOT RUN: raw mass not persisted,3.0376882553100586,0.8797087669372559,0.28959810733795166,-0.11343882232904434,0.8797087669372559,0.010936501435935497,-0.0010901548666879535
internvl_2_5_8b,484500,13,32,REAL,laptop,,NOT RUN: raw mass not persisted,17.482372283935547,10.533748626708984,0.6025354266166687,-0.09010568261146545,10.533747673034668,-0.6616807579994202,-0.9621309041976929
internvl_2_5_8b,484500,35,8,HALL,dining table,,NOT RUN: raw mass not persisted,3.1071717739105225,2.7477188110351562,0.8843150734901428,-0.5919495820999146,2.7477188110351562,-0.043749649077653885,-0.016618574038147926
internvl_2_5_8b,484500,35,16,HALL,dining table,,NOT RUN: raw mass not persisted,11.88260555267334,7.516066551208496,0.6325268149375916,-0.4179357588291168,7.516066074371338,0.020802730694413185,0.031721074134111404
internvl_2_5_8b,484500,35,24,HALL,dining table,,NOT RUN: raw mass not persisted,4.616577625274658,1.5727415084838867,0.3406726121902466,-0.10743586719036102,1.5727415084838867,-0.01250534225255251,-0.019358225166797638
internvl_2_5_8b,484500,35,32,HALL,dining table,,NOT RUN: raw mass not persisted,15.168617248535156,8.992218971252441,0.5928173065185547,0.08797299861907959,8.992219924926758,0.07098561525344849,-0.2219214290380478
internvl_2_5_8b,529649,8,8,REAL,person,,NOT RUN: raw mass not persisted,4.005405902862549,3.38516902923584,0.8451500535011292,-0.543193519115448,3.38516902923584,0.008754096925258636,0.028482288122177124
internvl_2_5_8b,529649,8,16,REAL,person,,NOT RUN: raw mass not persisted,9.975078582763672,6.30539608001709,0.6321149468421936,-0.3452780246734619,6.305396556854248,0.2091689109802246,0.040750011801719666
internvl_2_5_8b,529649,8,24,REAL,person,,NOT RUN: raw mass not persisted,3.1785309314727783,0.8998921513557434,0.2831157445907593,-0.10278486460447311,0.8998920321464539,-0.013598427176475525,-0.0008484639110974967
internvl_2_5_8b,529649,8,32,REAL,person,,NOT RUN: raw mass not persisted,17.183666229248047,10.251811981201172,0.5966021418571472,0.00116787850856781,10.251812934875488,0.15871432423591614,0.39001837372779846
internvl_2_5_8b,529649,27,8,HALL,couch,,NOT RUN: raw mass not persisted,1.7696179151535034,1.470193862915039,0.8307973146438599,-0.5658924579620361,1.4701939821243286,0.010650942102074623,0.01372208259999752
internvl_2_5_8b,529649,27,16,HALL,couch,,NOT RUN: raw mass not persisted,6.354897975921631,3.9064745903015137,0.6147186756134033,-0.3177355229854584,3.9064741134643555,-0.055739015340805054,-0.010373599827289581
internvl_2_5_8b,529649,27,24,HALL,couch,,NOT RUN: raw mass not persisted,2.2355165481567383,0.6249834299087524,0.2795700430870056,-0.08671835064888,0.6249834895133972,-0.0015943276230245829,-0.006381652317941189
internvl_2_5_8b,529649,27,32,HALL,couch,,NOT RUN: raw mass not persisted,4.99409818649292,3.741135597229004,0.7491113543510437,0.0525459349155426,3.741135358810425,0.08154815435409546,-0.0008594216778874397
internvl_2_5_8b,543065,6,8,REAL,person,,NOT RUN: raw mass not persisted,4.005462169647217,3.7252509593963623,0.9300427436828613,-0.4141225814819336,3.7252509593963623,-0.01954774558544159,0.03874107822775841
internvl_2_5_8b,543065,6,16,REAL,person,,NOT RUN: raw mass not persisted,10.971820831298828,7.101600170135498,0.6472581028938293,-0.28301143646240234,7.101600170135498,0.19936436414718628,0.1631084680557251
internvl_2_5_8b,543065,6,24,REAL,person,,NOT RUN: raw mass not persisted,1.5435960292816162,0.4440809190273285,0.28769245743751526,-0.06682714074850082,0.4440808892250061,-0.001006127567961812,-0.001901088748127222
internvl_2_5_8b,543065,6,32,REAL,person,,NOT RUN: raw mass not persisted,6.738597869873047,5.706002235412598,0.8467640280723572,0.05577602982521057,5.706002712249756,-0.012973906472325325,-0.06967953592538834
internvl_2_5_8b,543065,115,8,HALL,bowl,,NOT RUN: raw mass not persisted,2.7470970153808594,2.5481128692626953,0.9275656938552856,-0.5430980920791626,2.548112630844116,-0.025139637291431427,-0.1413787305355072
internvl_2_5_8b,543065,115,16,HALL,bowl,,NOT RUN: raw mass not persisted,13.232710838317871,8.20285701751709,0.619892418384552,-0.3545890748500824,8.202857971191406,-0.10069432854652405,-0.12854087352752686
internvl_2_5_8b,543065,115,24,HALL,bowl,,NOT RUN: raw mass not persisted,11.251447677612305,3.4072437286376953,0.3028271496295929,-0.09132711589336395,3.407243490219116,0.028915854170918465,0.03058081865310669
internvl_2_5_8b,543065,115,32,HALL,bowl,,NOT RUN: raw mass not persisted,13.842684745788574,8.54687786102295,0.6174291968345642,0.2527320086956024,8.546878814697266,-0.0654241219162941,-0.02526092156767845
internvl_2_5_8b,566644,6,8,REAL,cat,,NOT RUN: raw mass not persisted,6.085341453552246,5.245042324066162,0.8619142174720764,-0.38021379709243774,5.24504280090332,-0.13394883275032043,-0.21415525674819946
internvl_2_5_8b,566644,6,16,REAL,cat,,NOT RUN: raw mass not persisted,13.729622840881348,7.92751932144165,0.5774025321006775,-0.2689804434776306,7.927518844604492,0.19444873929023743,0.3736070692539215
internvl_2_5_8b,566644,6,24,REAL,cat,,NOT RUN: raw mass not persisted,1.5133615732192993,0.6225853562355042,0.41139233112335205,-0.0606975220143795,0.6225852966308594,-0.010592997074127197,0.0003233460593037307
internvl_2_5_8b,566644,6,32,REAL,cat,,NOT RUN: raw mass not persisted,14.975278854370117,9.891275405883789,0.6605069041252136,-0.04983966797590256,9.891276359558105,-0.3555607795715332,-0.36351102590560913
internvl_2_5_8b,566644,180,8,HALL,banana,,NOT RUN: raw mass not persisted,0.6798110008239746,0.5911839604377747,0.8696298599243164,-0.552685022354126,0.5911839008331299,-0.000991404289379716,-0.0036272115539759398
internvl_2_5_8b,566644,180,16,HALL,banana,,NOT RUN: raw mass not persisted,9.76113510131836,5.941903114318848,0.6087307333946228,-0.321758896112442,5.941903114318848,0.011460676789283752,0.08817965537309647
internvl_2_5_8b,566644,180,24,HALL,banana,,NOT RUN: raw mass not persisted,4.389343738555908,1.1829605102539062,0.26950737833976746,-0.12100579589605331,1.1829605102539062,0.0003673333558253944,-0.005342352204024792
internvl_2_5_8b,566644,180,32,HALL,banana,,NOT RUN: raw mass not persisted,5.127453804016113,2.5349628925323486,0.49439018964767456,0.07569015771150589,2.5349628925323486,0.007043970748782158,0.05419604480266571
internvl_2_5_8b,577030,78,8,REAL,couch,,NOT RUN: raw mass not persisted,4.155697822570801,3.6316497325897217,0.8738964796066284,-0.342171847820282,3.631649971008301,-0.052310146391391754,-0.022080618888139725
internvl_2_5_8b,577030,78,16,REAL,couch,,NOT RUN: raw mass not persisted,15.73208236694336,7.966174125671387,0.5063648819923401,-0.32615727186203003,7.9661736488342285,0.024387581273913383,0.04706329479813576
internvl_2_5_8b,577030,78,24,REAL,couch,,NOT RUN: raw mass not persisted,2.8707492351531982,1.0841732025146484,0.3776620924472809,-0.04156229645013809,1.0841732025146484,0.00187048246152699,-0.006353304721415043
internvl_2_5_8b,577030,78,32,REAL,couch,,NOT RUN: raw mass not persisted,11.702091217041016,6.008204936981201,0.5134299993515015,0.02027076855301857,6.008205890655518,-0.014760512858629227,0.08731070160865784
internvl_2_5_8b,577030,216,8,HALL,person,,NOT RUN: raw mass not persisted,0.8242931365966797,0.828485369682312,1.005085825920105,-0.3136847913265228,0.828485369682312,0.021836958825588226,0.02064083144068718
internvl_2_5_8b,577030,216,16,HALL,person,,NOT RUN: raw mass not persisted,3.507563829421997,2.375089645385742,0.6771336793899536,-0.2907397150993347,2.375089645385742,0.022395195439457893,0.042068399488925934
internvl_2_5_8b,577030,216,24,HALL,person,,NOT RUN: raw mass not persisted,0.5648081302642822,0.23985429108142853,0.42466509342193604,-0.021413784474134445,0.23985427618026733,0.0009269393049180508,0.0015336109790951014
internvl_2_5_8b,577030,216,32,HALL,person,,NOT RUN: raw mass not persisted,3.2197866439819336,2.5039165019989014,0.777665376663208,0.17784450948238373,2.5039165019989014,0.061757151037454605,0.058503057807683945
