model,case_id,layer,strategy,lambda,finite_effect_norm
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_p_ffn_token,1.25,0.5113412737846375
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,0.0,0.3968389630317688
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,0.25,0.42244619131088257
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,0.5,0.44942227005958557
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,0.75,0.47753527760505676
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,1.0,0.5065945982933044
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,highest_8_region,1.25,0.536445140838623
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,0.0,0.4882009029388428
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,0.25,0.49242866039276123
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,0.5,0.4969083070755005
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,0.75,0.5016326308250427
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,1.0,0.5065945982933044
llava_1_5_7b,llava_1_5_7b:266611:63:16,16,deterministic_random_region,1.25,0.5117871761322021
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,0.0,10.791855812072754
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,0.25,10.788212776184082
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,0.5,10.787500381469727
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,0.75,10.789721488952637
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,1.0,10.794868469238281
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_p_ffn_token,1.25,10.80290412902832
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,0.0,8.734128952026367
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,0.25,9.24587631225586
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,0.5,9.760119438171387
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,0.75,10.276549339294434
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,1.0,10.794868469238281
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,highest_8_region,1.25,11.314833641052246
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,0.0,9.406500816345215
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,0.25,9.751691818237305
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,0.5,10.098214149475098
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,0.75,10.44596004486084
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,1.0,10.794868469238281
llava_1_5_7b,llava_1_5_7b:270354:58:32,32,deterministic_random_region,1.25,11.144824028015137
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,0.0,0.5543641448020935
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,0.25,0.5602132678031921
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,0.5,0.5662000775337219
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,0.75,0.5723204016685486
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,1.0,0.5785702466964722
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_p_ffn_token,1.25,0.5849472880363464
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,0.0,0.44247815012931824
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,0.25,0.47538474202156067
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,0.5,0.509148120880127
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,0.75,0.5435898900032043
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,1.0,0.5785702466964722
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,highest_8_region,1.25,0.6139810085296631
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,0.0,0.5082129240036011
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,0.25,0.5257415771484375
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,0.5,0.5433145761489868
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,0.75,0.5609261989593506
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,1.0,0.5785702466964722
llava_1_5_7b,llava_1_5_7b:292741:34:8,8,deterministic_random_region,1.25,0.5962424874305725
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,0.0,2.6636695861816406
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,0.25,2.757591962814331
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,0.5,2.854869842529297
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,0.75,2.9550278186798096
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,1.0,3.057643175125122
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_p_ffn_token,1.25,3.1623425483703613
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,0.0,1.4972666501998901
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,0.25,1.8664413690567017
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,0.5,2.2590854167938232
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,0.75,2.658954381942749
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,1.0,3.057643175125122
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,highest_8_region,1.25,3.4503536224365234
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,0.0,2.5727133750915527
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,0.25,2.6933391094207764
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,0.5,2.8145594596862793
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,0.75,2.936079263687134
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,1.0,3.057643175125122
llava_1_5_7b,llava_1_5_7b:292741:34:16,16,deterministic_random_region,1.25,3.1790339946746826
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,0.0,14.01989459991455
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,0.25,13.971372604370117
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,0.5,13.925938606262207
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,0.75,13.883641242980957
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,1.0,13.84455680847168
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_p_ffn_token,1.25,13.808709144592285
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,0.0,11.936875343322754
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,0.25,12.412723541259766
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,0.5,12.889593124389648
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,0.75,13.36701774597168
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,1.0,13.84455680847168
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,highest_8_region,1.25,14.321854591369629
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,0.0,12.570974349975586
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,0.25,12.888800621032715
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,0.5,13.207014083862305
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,0.75,13.525603294372559
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,1.0,13.84455680847168
llava_1_5_7b,llava_1_5_7b:292741:7:32,32,deterministic_random_region,1.25,14.163823127746582
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,0.0,10.349072456359863
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,0.25,10.375950813293457
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,0.5,10.405328750610352
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,0.75,10.437180519104004
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,1.0,10.47144603729248
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_p_ffn_token,1.25,10.508131980895996
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,0.0,8.800457000732422
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,0.25,9.216704368591309
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,0.5,9.634148597717285
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,0.75,10.052465438842773
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,1.0,10.47144603729248
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,highest_8_region,1.25,10.890890121459961
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,0.0,9.253857612609863
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,0.25,9.556879997253418
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,0.5,9.860871315002441
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,0.75,10.165745735168457
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,1.0,10.47144603729248
llava_1_5_7b,llava_1_5_7b:312341:19:32,32,deterministic_random_region,1.25,10.777920722961426
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,0.0,0.5089300870895386
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,0.25,0.5126397013664246
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,0.5,0.5166015625
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,0.75,0.5208116173744202
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,1.0,0.525265097618103
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_p_ffn_token,1.25,0.5299535989761353
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,0.0,0.41866081953048706
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,0.25,0.44470712542533875
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,0.5,0.4712029993534088
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,0.75,0.49807441234588623
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,1.0,0.525265097618103
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,highest_8_region,1.25,0.552727997303009
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,0.0,0.4536794424057007
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,0.25,0.47128456830978394
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,0.5,0.4890976846218109
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,0.75,0.5070966482162476
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,1.0,0.525265097618103
llava_1_5_7b,llava_1_5_7b:31446:9:24,24,deterministic_random_region,1.25,0.5435865521430969
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,0.0,11.532769203186035
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,0.25,11.56665325164795
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,0.5,11.6023530960083
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,0.75,11.639867782592773
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,1.0,11.6791410446167
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_p_ffn_token,1.25,11.720205307006836
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,0.0,9.473125457763672
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,0.25,10.019394874572754
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,0.5,10.56948471069336
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,0.75,11.122862815856934
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,1.0,11.6791410446167
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,highest_8_region,1.25,12.237967491149902
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,0.0,10.438034057617188
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,0.25,10.747491836547852
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,0.5,11.057498931884766
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,0.75,11.368057250976562
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,1.0,11.6791410446167
llava_1_5_7b,llava_1_5_7b:31446:48:32,32,deterministic_random_region,1.25,11.990744590759277
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,0.0,2.8101391792297363
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,0.25,2.9347035884857178
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,0.5,3.0612258911132812
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,0.75,3.1891322135925293
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,1.0,3.3179569244384766
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_p_ffn_token,1.25,3.447326421737671
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,0.0,2.020414352416992
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,0.25,2.33416485786438
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,0.5,2.662147045135498
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,0.75,2.992192506790161
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,1.0,3.3179569244384766
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,highest_8_region,1.25,3.636500120162964
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,0.0,2.8184633255004883
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,0.25,2.943847894668579
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,0.5,3.0691349506378174
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,0.75,3.1939404010772705
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,1.0,3.3179569244384766
llava_1_5_7b,llava_1_5_7b:314557:9:16,16,deterministic_random_region,1.25,3.4409422874450684
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,0.0,17.639745712280273
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,0.25,17.623687744140625
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,0.5,17.608211517333984
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,0.75,17.593318939208984
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,1.0,17.579015731811523
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_p_ffn_token,1.25,17.565298080444336
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,0.0,14.72569465637207
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,0.25,15.43828296661377
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,0.5,16.151609420776367
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,0.75,16.865291595458984
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,1.0,17.579015731811523
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,highest_8_region,1.25,18.292566299438477
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,0.0,14.72569465637207
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,0.25,15.43828296661377
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,0.5,16.151609420776367
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,0.75,16.865291595458984
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,1.0,17.579015731811523
llava_1_5_7b,llava_1_5_7b:328791:13:32,32,deterministic_random_region,1.25,18.292566299438477
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,0.0,0.33104369044303894
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,0.25,0.33252978324890137
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,0.5,0.33413198590278625
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,0.75,0.33584967255592346
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,1.0,0.3376811444759369
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_p_ffn_token,1.25,0.33962512016296387
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,0.0,0.27400872111320496
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,0.25,0.2889220416545868
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,0.5,0.30457672476768494
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,0.75,0.32086116075515747
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,1.0,0.3376811444759369
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,highest_8_region,1.25,0.35495713353157043
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,0.0,0.3101873993873596
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,0.25,0.3168213665485382
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,0.5,0.32362163066864014
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,0.75,0.3305777311325073
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,1.0,0.3376811444759369
llava_1_5_7b,llava_1_5_7b:351351:47:8,8,deterministic_random_region,1.25,0.34492227435112
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,0.0,0.2684466242790222
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,0.25,0.26963740587234497
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,0.5,0.270936518907547
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,0.75,0.27234184741973877
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,1.0,0.27385222911834717
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_p_ffn_token,1.25,0.2754652500152588
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,0.0,0.2040296345949173
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,0.25,0.22037793695926666
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,0.5,0.23758293688297272
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,0.75,0.2554556131362915
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,1.0,0.27385222911834717
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,highest_8_region,1.25,0.2926608920097351
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,0.0,0.2608978748321533
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,0.25,0.26409998536109924
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,0.5,0.2673269808292389
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,0.75,0.27057790756225586
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,1.0,0.27385222911834717
llava_1_5_7b,llava_1_5_7b:35738:68:8,8,deterministic_random_region,1.25,0.27714839577674866
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,0.0,1.6776247024536133
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,0.25,1.734283208847046
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,0.5,1.8109924793243408
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,0.75,1.9052777290344238
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,1.0,2.0146026611328125
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_p_ffn_token,1.25,2.136578321456909
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,0.0,1.506916880607605
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,0.25,1.6032345294952393
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,0.5,1.7229132652282715
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,0.75,1.8613632917404175
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,1.0,2.0146026611328125
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,highest_8_region,1.25,2.1793832778930664
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,0.0,1.9561655521392822
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,0.25,1.9704807996749878
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,0.5,1.9849951267242432
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,0.75,1.999704122543335
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,1.0,2.0146026611328125
llava_1_5_7b,llava_1_5_7b:36049:120:24,24,deterministic_random_region,1.25,2.0296881198883057
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,0.0,9.682101249694824
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,0.25,9.690961837768555
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,0.5,9.700798034667969
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,0.75,9.711564064025879
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,1.0,9.723284721374512
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_p_ffn_token,1.25,9.73593521118164
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,0.0,8.178040504455566
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,0.25,8.563253402709961
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,0.5,8.949329376220703
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,0.75,9.336043357849121
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,1.0,9.723284721374512
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,highest_8_region,1.25,10.11087703704834
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,0.0,8.748915672302246
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,0.25,8.991901397705078
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,0.5,9.235329627990723
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,0.75,9.479144096374512
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,1.0,9.723284721374512
llava_1_5_7b,llava_1_5_7b:361751:72:32,32,deterministic_random_region,1.25,9.967705726623535
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,0.0,1.3645753860473633
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,0.25,1.3934327363967896
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,0.5,1.4228607416152954
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,0.75,1.4528239965438843
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,1.0,1.4832872152328491
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_p_ffn_token,1.25,1.5142247676849365
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,0.0,0.85521399974823
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,0.25,0.9992757439613342
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,0.5,1.154308795928955
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,0.75,1.316426157951355
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,1.0,1.4832872152328491
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,highest_8_region,1.25,1.6534380912780762
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,0.0,0.85521399974823
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,0.25,0.9992757439613342
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,0.5,1.154308795928955
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,0.75,1.316426157951355
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,1.0,1.4832872152328491
llava_1_5_7b,llava_1_5_7b:361751:6:24,24,deterministic_random_region,1.25,1.6534380912780762
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,0.0,1.1490730047225952
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,0.25,1.3163776397705078
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,0.5,1.5000888109207153
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,0.75,1.69355046749115
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,1.0,1.8925784826278687
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_p_ffn_token,1.25,2.0945053100585938
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,0.0,0.6705012321472168
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,0.25,0.8912171721458435
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,0.5,1.2027833461761475
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,0.75,1.543818473815918
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,1.0,1.8925784826278687
llava_1_5_7b,llava_1_5_7b:366178:36:16,16,highest_8_region,1.25,2.2407748699188232
