model,image_id,response_index,layer,method,metric,value
llava_1_5_7b,321811,4,8,JFFN,top1_pointing,1.0
llava_1_5_7b,321811,4,8,JFFN,patch_aupr,0.42478498816490173
llava_1_5_7b,321811,4,8,Q_POSITIVE,bbox_mass,0.43297863006591797
llava_1_5_7b,321811,4,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,321811,4,8,Q_POSITIVE,patch_aupr,0.4554971158504486
llava_1_5_7b,321811,4,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.2908775508403778
llava_1_5_7b,321811,4,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,321811,4,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.3445234000682831
llava_1_5_7b,321811,4,16,WRITE,bbox_mass,0.6039763689041138
llava_1_5_7b,321811,4,16,WRITE,top1_pointing,1.0
llava_1_5_7b,321811,4,16,WRITE,patch_aupr,0.6054409742355347
llava_1_5_7b,321811,4,16,JFFN,bbox_mass,0.5949045419692993
llava_1_5_7b,321811,4,16,JFFN,top1_pointing,1.0
llava_1_5_7b,321811,4,16,JFFN,patch_aupr,0.5856393575668335
llava_1_5_7b,321811,4,16,Q_POSITIVE,bbox_mass,0.7938687801361084
llava_1_5_7b,321811,4,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,321811,4,16,Q_POSITIVE,patch_aupr,0.6780940890312195
llava_1_5_7b,321811,4,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9042960405349731
llava_1_5_7b,321811,4,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,321811,4,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6831527948379517
llava_1_5_7b,321811,4,24,WRITE,bbox_mass,0.5321120023727417
llava_1_5_7b,321811,4,24,WRITE,top1_pointing,1.0
llava_1_5_7b,321811,4,24,WRITE,patch_aupr,0.5188043713569641
llava_1_5_7b,321811,4,24,JFFN,bbox_mass,0.5215862393379211
llava_1_5_7b,321811,4,24,JFFN,top1_pointing,1.0
llava_1_5_7b,321811,4,24,JFFN,patch_aupr,0.5133418440818787
llava_1_5_7b,321811,4,24,Q_POSITIVE,bbox_mass,0.6170543432235718
llava_1_5_7b,321811,4,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,321811,4,24,Q_POSITIVE,patch_aupr,0.5124065279960632
llava_1_5_7b,321811,4,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.276233434677124
llava_1_5_7b,321811,4,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,321811,4,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.2946603298187256
llava_1_5_7b,321811,4,32,WRITE,bbox_mass,0.21349233388900757
llava_1_5_7b,321811,4,32,WRITE,top1_pointing,0.0
llava_1_5_7b,321811,4,32,WRITE,patch_aupr,0.3170577883720398
llava_1_5_7b,321811,4,32,JFFN,bbox_mass,0.2237279713153839
llava_1_5_7b,321811,4,32,JFFN,top1_pointing,0.0
llava_1_5_7b,321811,4,32,JFFN,patch_aupr,0.2893461287021637
llava_1_5_7b,321811,4,32,Q_POSITIVE,bbox_mass,0.24175524711608887
llava_1_5_7b,321811,4,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,321811,4,32,Q_POSITIVE,patch_aupr,0.2949482798576355
llava_1_5_7b,321811,4,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.009460662491619587
llava_1_5_7b,321811,4,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,321811,4,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.14057080447673798
llava_1_5_7b,113588,8,8,WRITE,bbox_mass,0.8766295909881592
llava_1_5_7b,113588,8,8,WRITE,top1_pointing,1.0
llava_1_5_7b,113588,8,8,WRITE,patch_aupr,0.8855072259902954
llava_1_5_7b,113588,8,8,JFFN,bbox_mass,0.8757662773132324
llava_1_5_7b,113588,8,8,JFFN,top1_pointing,1.0
llava_1_5_7b,113588,8,8,JFFN,patch_aupr,0.8859556913375854
llava_1_5_7b,113588,8,8,Q_POSITIVE,bbox_mass,0.8959355354309082
llava_1_5_7b,113588,8,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,8,Q_POSITIVE,patch_aupr,0.8933357000350952
llava_1_5_7b,113588,8,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.8650205731391907
llava_1_5_7b,113588,8,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.7268460392951965
llava_1_5_7b,113588,8,16,WRITE,bbox_mass,0.8510096073150635
llava_1_5_7b,113588,8,16,WRITE,top1_pointing,1.0
llava_1_5_7b,113588,8,16,WRITE,patch_aupr,0.8539590239524841
llava_1_5_7b,113588,8,16,JFFN,bbox_mass,0.8519829511642456
llava_1_5_7b,113588,8,16,JFFN,top1_pointing,1.0
llava_1_5_7b,113588,8,16,JFFN,patch_aupr,0.8557121753692627
llava_1_5_7b,113588,8,16,Q_POSITIVE,bbox_mass,0.8921101093292236
llava_1_5_7b,113588,8,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,16,Q_POSITIVE,patch_aupr,0.8710877299308777
llava_1_5_7b,113588,8,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.8319802284240723
llava_1_5_7b,113588,8,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.750176727771759
llava_1_5_7b,113588,8,24,WRITE,bbox_mass,0.7201160192489624
llava_1_5_7b,113588,8,24,WRITE,top1_pointing,1.0
llava_1_5_7b,113588,8,24,WRITE,patch_aupr,0.7972727417945862
llava_1_5_7b,113588,8,24,JFFN,bbox_mass,0.7206625938415527
llava_1_5_7b,113588,8,24,JFFN,top1_pointing,1.0
llava_1_5_7b,113588,8,24,JFFN,patch_aupr,0.7953221797943115
llava_1_5_7b,113588,8,24,Q_POSITIVE,bbox_mass,0.7374138832092285
llava_1_5_7b,113588,8,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,24,Q_POSITIVE,patch_aupr,0.7957318425178528
llava_1_5_7b,113588,8,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.4797794222831726
llava_1_5_7b,113588,8,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.7848324179649353
llava_1_5_7b,113588,8,32,WRITE,bbox_mass,0.6427778601646423
llava_1_5_7b,113588,8,32,WRITE,top1_pointing,1.0
llava_1_5_7b,113588,8,32,WRITE,patch_aupr,0.7385992407798767
llava_1_5_7b,113588,8,32,JFFN,bbox_mass,0.6471755504608154
llava_1_5_7b,113588,8,32,JFFN,top1_pointing,0.0
llava_1_5_7b,113588,8,32,JFFN,patch_aupr,0.7325648069381714
llava_1_5_7b,113588,8,32,Q_POSITIVE,bbox_mass,0.6762195825576782
llava_1_5_7b,113588,8,32,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,113588,8,32,Q_POSITIVE,patch_aupr,0.7519680857658386
llava_1_5_7b,113588,8,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.4984115660190582
llava_1_5_7b,113588,8,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,113588,8,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.7386013865470886
llava_1_5_7b,104495,7,8,WRITE,bbox_mass,0.9002673029899597
llava_1_5_7b,104495,7,8,WRITE,top1_pointing,1.0
llava_1_5_7b,104495,7,8,WRITE,patch_aupr,0.9183703064918518
llava_1_5_7b,104495,7,8,JFFN,bbox_mass,0.9161304831504822
llava_1_5_7b,104495,7,8,JFFN,top1_pointing,1.0
llava_1_5_7b,104495,7,8,JFFN,patch_aupr,0.9271477460861206
llava_1_5_7b,104495,7,8,Q_POSITIVE,bbox_mass,0.9645715951919556
llava_1_5_7b,104495,7,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,8,Q_POSITIVE,patch_aupr,0.9433980584144592
llava_1_5_7b,104495,7,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.8797526359558105
llava_1_5_7b,104495,7,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.8789025545120239
llava_1_5_7b,104495,7,16,WRITE,bbox_mass,0.8841695785522461
llava_1_5_7b,104495,7,16,WRITE,top1_pointing,1.0
llava_1_5_7b,104495,7,16,WRITE,patch_aupr,0.9027701020240784
llava_1_5_7b,104495,7,16,JFFN,bbox_mass,0.8937479853630066
llava_1_5_7b,104495,7,16,JFFN,top1_pointing,1.0
llava_1_5_7b,104495,7,16,JFFN,patch_aupr,0.9054805040359497
llava_1_5_7b,104495,7,16,Q_POSITIVE,bbox_mass,0.9430552124977112
llava_1_5_7b,104495,7,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,16,Q_POSITIVE,patch_aupr,0.9214768409729004
llava_1_5_7b,104495,7,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.6771477460861206
llava_1_5_7b,104495,7,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,104495,7,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.7825684547424316
llava_1_5_7b,104495,7,24,WRITE,bbox_mass,0.8884215950965881
llava_1_5_7b,104495,7,24,WRITE,top1_pointing,1.0
llava_1_5_7b,104495,7,24,WRITE,patch_aupr,0.8858691453933716
llava_1_5_7b,104495,7,24,JFFN,bbox_mass,0.9064235687255859
llava_1_5_7b,104495,7,24,JFFN,top1_pointing,1.0
llava_1_5_7b,104495,7,24,JFFN,patch_aupr,0.888708770275116
llava_1_5_7b,104495,7,24,Q_POSITIVE,bbox_mass,0.94319748878479
llava_1_5_7b,104495,7,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,24,Q_POSITIVE,patch_aupr,0.8981007933616638
llava_1_5_7b,104495,7,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9367169737815857
llava_1_5_7b,104495,7,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.9215812087059021
llava_1_5_7b,104495,7,32,WRITE,bbox_mass,0.7340501546859741
llava_1_5_7b,104495,7,32,WRITE,top1_pointing,1.0
llava_1_5_7b,104495,7,32,WRITE,patch_aupr,0.8019064664840698
llava_1_5_7b,104495,7,32,JFFN,bbox_mass,0.7150124311447144
llava_1_5_7b,104495,7,32,JFFN,top1_pointing,0.0
llava_1_5_7b,104495,7,32,JFFN,patch_aupr,0.8314219117164612
llava_1_5_7b,104495,7,32,Q_POSITIVE,bbox_mass,0.6952467560768127
llava_1_5_7b,104495,7,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,104495,7,32,Q_POSITIVE,patch_aupr,0.8260020613670349
llava_1_5_7b,104495,7,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.6924870610237122
llava_1_5_7b,104495,7,32,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,104495,7,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.8019444346427917
llava_1_5_7b,313928,10,8,WRITE,bbox_mass,0.43311789631843567
llava_1_5_7b,313928,10,8,WRITE,top1_pointing,0.0
llava_1_5_7b,313928,10,8,WRITE,patch_aupr,0.2901141345500946
llava_1_5_7b,313928,10,8,JFFN,bbox_mass,0.4862714409828186
llava_1_5_7b,313928,10,8,JFFN,top1_pointing,0.0
llava_1_5_7b,313928,10,8,JFFN,patch_aupr,0.2992040514945984
llava_1_5_7b,313928,10,8,Q_POSITIVE,bbox_mass,0.7060893774032593
llava_1_5_7b,313928,10,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,313928,10,8,Q_POSITIVE,patch_aupr,0.350100576877594
llava_1_5_7b,313928,10,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.8226567506790161
llava_1_5_7b,313928,10,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,313928,10,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.23642227053642273
llava_1_5_7b,313928,10,16,WRITE,bbox_mass,0.6714954972267151
llava_1_5_7b,313928,10,16,WRITE,top1_pointing,1.0
llava_1_5_7b,313928,10,16,WRITE,patch_aupr,0.6061483025550842
llava_1_5_7b,313928,10,16,JFFN,bbox_mass,0.6770080924034119
llava_1_5_7b,313928,10,16,JFFN,top1_pointing,1.0
llava_1_5_7b,313928,10,16,JFFN,patch_aupr,0.6024253964424133
llava_1_5_7b,313928,10,16,Q_POSITIVE,bbox_mass,0.8715196847915649
llava_1_5_7b,313928,10,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,313928,10,16,Q_POSITIVE,patch_aupr,0.6091775298118591
llava_1_5_7b,313928,10,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.08201007544994354
llava_1_5_7b,313928,10,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,313928,10,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.10880562663078308
llava_1_5_7b,313928,10,24,WRITE,bbox_mass,0.6644285917282104
llava_1_5_7b,313928,10,24,WRITE,top1_pointing,1.0
llava_1_5_7b,313928,10,24,WRITE,patch_aupr,0.5129834413528442
llava_1_5_7b,313928,10,24,JFFN,bbox_mass,0.6658620238304138
llava_1_5_7b,313928,10,24,JFFN,top1_pointing,1.0
llava_1_5_7b,313928,10,24,JFFN,patch_aupr,0.5157525539398193
llava_1_5_7b,313928,10,24,Q_POSITIVE,bbox_mass,0.8339512348175049
llava_1_5_7b,313928,10,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,313928,10,24,Q_POSITIVE,patch_aupr,0.5556501746177673
llava_1_5_7b,313928,10,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.685149073600769
llava_1_5_7b,313928,10,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,313928,10,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.32711541652679443
llava_1_5_7b,313928,10,32,WRITE,bbox_mass,0.2300802320241928
llava_1_5_7b,313928,10,32,WRITE,top1_pointing,0.0
llava_1_5_7b,313928,10,32,WRITE,patch_aupr,0.2759028673171997
llava_1_5_7b,313928,10,32,JFFN,bbox_mass,0.12373669445514679
llava_1_5_7b,313928,10,32,JFFN,top1_pointing,0.0
llava_1_5_7b,313928,10,32,JFFN,patch_aupr,0.17178092896938324
llava_1_5_7b,313928,10,32,Q_POSITIVE,bbox_mass,0.11110739409923553
llava_1_5_7b,313928,10,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,313928,10,32,Q_POSITIVE,patch_aupr,0.16362681984901428
llava_1_5_7b,313928,10,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.02332971803843975
llava_1_5_7b,313928,10,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,313928,10,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.12437348067760468
llava_1_5_7b,184746,4,8,WRITE,bbox_mass,0.5218530297279358
llava_1_5_7b,184746,4,8,WRITE,top1_pointing,0.0
llava_1_5_7b,184746,4,8,WRITE,patch_aupr,0.5251352787017822
llava_1_5_7b,184746,4,8,JFFN,bbox_mass,0.5274902582168579
llava_1_5_7b,184746,4,8,JFFN,top1_pointing,1.0
llava_1_5_7b,184746,4,8,JFFN,patch_aupr,0.5243403911590576
llava_1_5_7b,184746,4,8,Q_POSITIVE,bbox_mass,0.5411961078643799
llava_1_5_7b,184746,4,8,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,8,Q_POSITIVE,patch_aupr,0.5261301398277283
llava_1_5_7b,184746,4,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5005688071250916
llava_1_5_7b,184746,4,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.4976987838745117
llava_1_5_7b,184746,4,16,WRITE,bbox_mass,0.6179032325744629
llava_1_5_7b,184746,4,16,WRITE,top1_pointing,1.0
llava_1_5_7b,184746,4,16,WRITE,patch_aupr,0.6072165369987488
llava_1_5_7b,184746,4,16,JFFN,bbox_mass,0.6069554686546326
llava_1_5_7b,184746,4,16,JFFN,top1_pointing,1.0
llava_1_5_7b,184746,4,16,JFFN,patch_aupr,0.6042595505714417
llava_1_5_7b,184746,4,16,Q_POSITIVE,bbox_mass,0.6384380459785461
llava_1_5_7b,184746,4,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,184746,4,16,Q_POSITIVE,patch_aupr,0.6264498233795166
llava_1_5_7b,184746,4,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.44647863507270813
llava_1_5_7b,184746,4,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5094516277313232
llava_1_5_7b,184746,4,24,WRITE,bbox_mass,0.4760364890098572
llava_1_5_7b,184746,4,24,WRITE,top1_pointing,1.0
llava_1_5_7b,184746,4,24,WRITE,patch_aupr,0.48673564195632935
llava_1_5_7b,184746,4,24,JFFN,bbox_mass,0.449199914932251
llava_1_5_7b,184746,4,24,JFFN,top1_pointing,1.0
llava_1_5_7b,184746,4,24,JFFN,patch_aupr,0.4752785265445709
llava_1_5_7b,184746,4,24,Q_POSITIVE,bbox_mass,0.41787707805633545
llava_1_5_7b,184746,4,24,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,24,Q_POSITIVE,patch_aupr,0.46363645792007446
llava_1_5_7b,184746,4,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.4162762761116028
llava_1_5_7b,184746,4,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5503050684928894
llava_1_5_7b,184746,4,32,WRITE,bbox_mass,0.43037039041519165
llava_1_5_7b,184746,4,32,WRITE,top1_pointing,0.0
llava_1_5_7b,184746,4,32,WRITE,patch_aupr,0.5081288814544678
llava_1_5_7b,184746,4,32,JFFN,bbox_mass,0.41896939277648926
llava_1_5_7b,184746,4,32,JFFN,top1_pointing,0.0
llava_1_5_7b,184746,4,32,JFFN,patch_aupr,0.4877026379108429
llava_1_5_7b,184746,4,32,Q_POSITIVE,bbox_mass,0.4179275333881378
llava_1_5_7b,184746,4,32,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,184746,4,32,Q_POSITIVE,patch_aupr,0.47862082719802856
llava_1_5_7b,184746,4,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.34829214215278625
llava_1_5_7b,184746,4,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,184746,4,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.40411120653152466
llava_1_5_7b,198518,24,8,WRITE,bbox_mass,0.43561452627182007
llava_1_5_7b,198518,24,8,WRITE,top1_pointing,0.0
llava_1_5_7b,198518,24,8,WRITE,patch_aupr,0.5572705268859863
llava_1_5_7b,198518,24,8,JFFN,bbox_mass,0.41694045066833496
llava_1_5_7b,198518,24,8,JFFN,top1_pointing,0.0
llava_1_5_7b,198518,24,8,JFFN,patch_aupr,0.5438843965530396
llava_1_5_7b,198518,24,8,Q_POSITIVE,bbox_mass,0.4346885085105896
llava_1_5_7b,198518,24,8,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,198518,24,8,Q_POSITIVE,patch_aupr,0.5323776602745056
llava_1_5_7b,198518,24,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.25272461771965027
llava_1_5_7b,198518,24,8,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,198518,24,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.38797158002853394
llava_1_5_7b,198518,24,16,WRITE,bbox_mass,0.7009289860725403
llava_1_5_7b,198518,24,16,WRITE,top1_pointing,1.0
llava_1_5_7b,198518,24,16,WRITE,patch_aupr,0.6688048243522644
llava_1_5_7b,198518,24,16,JFFN,bbox_mass,0.6771535277366638
llava_1_5_7b,198518,24,16,JFFN,top1_pointing,1.0
llava_1_5_7b,198518,24,16,JFFN,patch_aupr,0.6608489751815796
llava_1_5_7b,198518,24,16,Q_POSITIVE,bbox_mass,0.8461885452270508
llava_1_5_7b,198518,24,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,198518,24,16,Q_POSITIVE,patch_aupr,0.7413638830184937
llava_1_5_7b,198518,24,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.4537448287010193
llava_1_5_7b,198518,24,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,198518,24,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.46558210253715515
llava_1_5_7b,198518,24,24,WRITE,bbox_mass,0.7843074202537537
llava_1_5_7b,198518,24,24,WRITE,top1_pointing,1.0
llava_1_5_7b,198518,24,24,WRITE,patch_aupr,0.6880452036857605
llava_1_5_7b,198518,24,24,JFFN,bbox_mass,0.850372850894928
llava_1_5_7b,198518,24,24,JFFN,top1_pointing,1.0
llava_1_5_7b,198518,24,24,JFFN,patch_aupr,0.7059487104415894
llava_1_5_7b,198518,24,24,Q_POSITIVE,bbox_mass,0.9520081281661987
llava_1_5_7b,198518,24,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,198518,24,24,Q_POSITIVE,patch_aupr,0.7233487963676453
llava_1_5_7b,198518,24,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9462371468544006
llava_1_5_7b,198518,24,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,198518,24,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6520484089851379
llava_1_5_7b,198518,24,32,WRITE,bbox_mass,0.30618590116500854
llava_1_5_7b,198518,24,32,WRITE,top1_pointing,0.0
llava_1_5_7b,198518,24,32,WRITE,patch_aupr,0.40803879499435425
llava_1_5_7b,198518,24,32,JFFN,bbox_mass,0.23628029227256775
llava_1_5_7b,198518,24,32,JFFN,top1_pointing,0.0
llava_1_5_7b,198518,24,32,JFFN,patch_aupr,0.3620612621307373
llava_1_5_7b,198518,24,32,Q_POSITIVE,bbox_mass,0.2150968313217163
llava_1_5_7b,198518,24,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,198518,24,32,Q_POSITIVE,patch_aupr,0.35339781641960144
llava_1_5_7b,198518,24,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.470745712518692
llava_1_5_7b,198518,24,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,198518,24,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5342069268226624
llava_1_5_7b,408057,20,8,WRITE,bbox_mass,0.1126454621553421
llava_1_5_7b,408057,20,8,WRITE,top1_pointing,0.0
llava_1_5_7b,408057,20,8,WRITE,patch_aupr,0.20109492540359497
llava_1_5_7b,408057,20,8,JFFN,bbox_mass,0.11394304037094116
llava_1_5_7b,408057,20,8,JFFN,top1_pointing,0.0
llava_1_5_7b,408057,20,8,JFFN,patch_aupr,0.20298363268375397
llava_1_5_7b,408057,20,8,Q_POSITIVE,bbox_mass,0.07217651605606079
llava_1_5_7b,408057,20,8,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,408057,20,8,Q_POSITIVE,patch_aupr,0.22290706634521484
llava_1_5_7b,408057,20,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.00848057959228754
llava_1_5_7b,408057,20,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,408057,20,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.13030314445495605
llava_1_5_7b,408057,20,16,WRITE,bbox_mass,0.13284790515899658
llava_1_5_7b,408057,20,16,WRITE,top1_pointing,0.0
llava_1_5_7b,408057,20,16,WRITE,patch_aupr,0.19497361779212952
llava_1_5_7b,408057,20,16,JFFN,bbox_mass,0.1347290724515915
llava_1_5_7b,408057,20,16,JFFN,top1_pointing,0.0
llava_1_5_7b,408057,20,16,JFFN,patch_aupr,0.19501124322414398
llava_1_5_7b,408057,20,16,Q_POSITIVE,bbox_mass,0.13690102100372314
llava_1_5_7b,408057,20,16,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,408057,20,16,Q_POSITIVE,patch_aupr,0.21785861253738403
llava_1_5_7b,408057,20,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.14803767204284668
llava_1_5_7b,408057,20,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,408057,20,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.22391533851623535
llava_1_5_7b,408057,20,24,WRITE,bbox_mass,0.406605064868927
llava_1_5_7b,408057,20,24,WRITE,top1_pointing,1.0
llava_1_5_7b,408057,20,24,WRITE,patch_aupr,0.27667516469955444
llava_1_5_7b,408057,20,24,JFFN,bbox_mass,0.39177244901657104
llava_1_5_7b,408057,20,24,JFFN,top1_pointing,1.0
llava_1_5_7b,408057,20,24,JFFN,patch_aupr,0.2703692317008972
llava_1_5_7b,408057,20,24,Q_POSITIVE,bbox_mass,0.5875183939933777
llava_1_5_7b,408057,20,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,408057,20,24,Q_POSITIVE,patch_aupr,0.31484559178352356
llava_1_5_7b,408057,20,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.005763695575296879
llava_1_5_7b,408057,20,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,408057,20,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.19666576385498047
llava_1_5_7b,408057,20,32,WRITE,bbox_mass,0.14441658556461334
llava_1_5_7b,408057,20,32,WRITE,top1_pointing,0.0
llava_1_5_7b,408057,20,32,WRITE,patch_aupr,0.21181653439998627
llava_1_5_7b,408057,20,32,JFFN,bbox_mass,0.13706786930561066
llava_1_5_7b,408057,20,32,JFFN,top1_pointing,0.0
llava_1_5_7b,408057,20,32,JFFN,patch_aupr,0.18702131509780884
llava_1_5_7b,408057,20,32,Q_POSITIVE,bbox_mass,0.1549718827009201
llava_1_5_7b,408057,20,32,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,408057,20,32,Q_POSITIVE,patch_aupr,0.2155074179172516
llava_1_5_7b,408057,20,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.5234982371330261
llava_1_5_7b,408057,20,32,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,408057,20,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.3656565845012665
llava_1_5_7b,48905,21,8,WRITE,bbox_mass,0.1745854765176773
llava_1_5_7b,48905,21,8,WRITE,top1_pointing,0.0
llava_1_5_7b,48905,21,8,WRITE,patch_aupr,0.26040610671043396
llava_1_5_7b,48905,21,8,JFFN,bbox_mass,0.1804693341255188
llava_1_5_7b,48905,21,8,JFFN,top1_pointing,0.0
llava_1_5_7b,48905,21,8,JFFN,patch_aupr,0.261535108089447
llava_1_5_7b,48905,21,8,Q_POSITIVE,bbox_mass,0.19866296648979187
llava_1_5_7b,48905,21,8,Q_POSITIVE,top1_pointing,0.0
